# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403638131.54510 -0.003293 -0.006538 -0.091266 -0.812803 -0.006801 -0.580977 0.042086 0.0002527816 0.0000591193 0.0003414503 0.0013441736 -0.0000608171 0.0010423233 0.0138555873 0.0013315684 -0.0008408599 0.0081699136 0.0053152567 0.0156046830
1403638131.59510 -0.004545 -0.007981 -0.112810 -0.814839 -0.007818 -0.578191 0.040882 0.0002598083 0.0000573695 0.0003481880 0.0013487655 -0.0000597623 0.0010402343 0.0199162460 0.0015544668 -0.0017383922 0.0116744161 0.0070711257 0.0201865668
1403638131.64510 -0.005538 -0.009521 -0.134705 -0.816136 -0.010149 -0.576413 0.039579 0.0002652994 0.0000539682 0.0003532260 0.0013540892 -0.0000581388 0.0010403017 0.0276168336 0.0018076145 -0.0027891685 0.0163339437 0.0091301255 0.0256741658
1403638131.69510 -0.006498 -0.011426 -0.157186 -0.816119 -0.011610 -0.576551 0.037473 0.0002678630 0.0000506452 0.0003548592 0.0013602611 -0.0000556283 0.0010438022 0.0372279315 0.0020908028 -0.0039859987 0.0224143022 0.0114890905 0.0321168262
1403638131.74510 -0.007562 -0.013096 -0.180407 -0.816171 -0.012915 -0.576564 0.035652 0.0002709965 0.0000483003 0.0003567907 0.0013669646 -0.0000534021 0.0010475553 0.0490616473 0.0024040116 -0.0053203432 0.0302219784 0.0141426055 0.0395713111
1403638131.79510 -0.008919 -0.014982 -0.203596 -0.816494 -0.016029 -0.576335 0.030306 0.0002745401 0.0000371379 0.0003600846 0.0013752373 -0.0000474819 0.0010506839 0.0634741906 0.0027471657 -0.0067824666 0.0401066917 0.0170844285 0.0481020777
1403638131.84510 -0.010417 -0.016869 -0.226648 -0.817583 -0.018624 -0.574975 0.024799 0.0002806301 0.0000265647 0.0003655011 0.0013839089 -0.0000415203 0.0010522225 0.0808626302 0.0031202550 -0.0083623045 0.0524578906 0.0203035866 0.0577808201
1403638131.89510 -0.011925 -0.018487 -0.248538 -0.818056 -0.019703 -0.574416 0.021036 0.0002858247 0.0000215766 0.0003691040 0.0013927307 -0.0000373637 0.0010558596 0.1016708018 0.0035234417 -0.0100495732 0.0677098853 0.0237850919 0.0686868612
1403638131.94510 -0.013030 -0.019748 -0.268040 -0.818305 -0.021046 -0.574096 0.018644 0.0002908989 0.0000190249 0.0003722005 0.0014019068 -0.0000344023 0.0010606152 0.1263887650 0.0039568567 -0.0118341772 0.0863414087 0.0275113256 0.0809069889
1403638131.99306 -0.022383 -0.013757 -0.254029 -0.819723 -0.025878 -0.571985 0.014759 0.0002854922 0.0000100571 0.0003440387 0.0013125412 -0.0000180862 0.0009734056 0.0191927902 0.0064428455 0.0037485710 0.0057273389 0.0068991790 0.0552789458
1403638132.04306 -0.023753 -0.014406 -0.262794 -0.821978 -0.033525 -0.568436 0.010437 0.0002959402 -0.0000024890 0.0003521625 0.0013218821 -0.0000126220 0.0009735333 0.0220160646 0.0073253698 0.0039712592 0.0061510112 0.0074697607 0.0628207306
1403638132.09305 -0.023338 -0.013494 -0.266857 -0.825398 -0.041468 -0.562997 0.005770 0.0002960777 -0.0000306362 0.0003518229 0.0013140989 -0.0000172702 0.0009609212 0.0197442921 0.0045950300 -0.0104097697 0.0040820865 -0.0006399953 0.0181638964
1403638132.14283 -0.014475 -0.015400 -0.261212 -0.826718 -0.047183 -0.560618 0.004375 0.0002955543 -0.0000398624 0.0003551123 0.0012865457 -0.0000162500 0.0009590365 0.0063606096 0.0028349769 -0.0002188146 0.0035432021 0.0007177366 0.0082918590
1403638132.19322 -0.021147 -0.020563 -0.257937 -0.825994 -0.048702 -0.561545 0.005443 0.0002912801 -0.0000390026 0.0003515545 0.0012931656 -0.0000212248 0.0009643438 0.0056070628 0.0021961884 -0.0003475386 0.0029135351 0.0006487618 0.0074297154
1403638132.24339 -0.020030 -0.016810 -0.237324 -0.822412 -0.045270 -0.566981 0.011033 0.0002773692 -0.0000272721 0.0003389404 0.0012972796 -0.0000305402 0.0009737072 0.0038077380 0.0010224076 0.0002013102 0.0020574772 0.0010263972 0.0066722391
1403638132.29328 -0.020614 -0.016370 -0.214656 -0.817937 -0.040992 -0.573562 0.018064 0.0002685408 -0.0000062484 0.0003280340 0.0013078075 -0.0000382252 0.0009908384 0.0036822610 0.0010102877 0.0002593649 0.0020248311 0.0010003127 0.0065214317
1403638132.34361 -0.018174 -0.017118 -0.189098 -0.814482 -0.038866 -0.578451 0.022410 0.0002620122 0.0000049084 0.0003196408 0.0013168730 -0.0000432287 0.0010058653 0.0034734016 0.0010274422 0.0003765424 0.0019909278 0.0009886241 0.0063948248
1403638132.39364 -0.019835 -0.016444 -0.160257 -0.813109 -0.035782 -0.580171 0.031229 0.0002613685 0.0000277976 0.0003153616 0.0013268431 -0.0000523602 0.0010180611 0.0033131801 0.0010030428 0.0004738917 0.0019576630 0.0009982327 0.0062720452
1403638132.44364 -0.020373 -0.015078 -0.131162 -0.810131 -0.032012 -0.584027 0.039698 0.0002588177 0.0000514106 0.0003070341 0.0013364918 -0.0000607046 0.0010336287 0.0031588945 0.0009848143 0.0005743909 0.0019362931 0.0010071281 0.0061516425
1403638132.49364 -0.021142 -0.013826 -0.101906 -0.804779 -0.025044 -0.590862 0.050838 0.0002538627 0.0000845513 0.0002912412 0.0013444224 -0.0000704273 0.0010542996 0.0030131066 0.0009641625 0.0006789855 0.0019161391 0.0010187650 0.0060323118
1403638132.54364 -0.021996 -0.013046 -0.073429 -0.797378 -0.017324 -0.600125 0.061134 0.0002477310 0.0001179556 0.0002694246 0.0013514191 -0.0000776774 0.0010780572 0.0028857640 0.0009419927 0.0007835082 0.0018988154 0.0010335394 0.0059219076
1403638132.59364 -0.022614 -0.011401 -0.047045 -0.790505 -0.010761 -0.608378 0.069730 0.0002445479 0.0001471927 0.0002490607 0.0013585119 -0.0000825380 0.0010997361 0.0027885133 0.0009197312 0.0008832211 0.0018853023 0.0010508629 0.0058270341
1403638132.64467 -0.021585 -0.007981 -0.025708 -0.787529 -0.007126 -0.611656 0.074993 0.0002280613 0.0001476058 0.0002350063 0.0013501536 -0.0000915847 0.0011120814 0.0026748700 0.0008298670 0.0009495903 0.0017895495 0.0010342139 0.0057325165
1403638132.69467 -0.022423 -0.004039 -0.008154 -0.790249 -0.006760 -0.607902 0.076919 0.0002359989 0.0001552772 0.0002430076 0.0013621938 -0.0000959254 0.0011179510 0.0026336882 0.0007909526 0.0010252482 0.0017893743 0.0010645943 0.0056903001
1403638132.74467 -0.023261 0.000994 0.005169 -0.794117 -0.006943 -0.602647 0.078396 0.0002457087 0.0001607755 0.0002546963 0.0013749303 -0.0001006269 0.0011217897 0.0026475095 0.0007580471 0.0010838342 0.0017974956 0.0010948022 0.0056852472
1403638132.79467 -0.024749 0.005799 0.015019 -0.795766 -0.005303 -0.600380 0.079192 0.0002523273 0.0001681816 0.0002599906 0.0013882194 -0.0001039005 0.0011291141 0.0027280294 0.0007325926 0.0011218275 0.0018152454 0.0011246027 0.0057247958
1403638132.84467 -0.027405 0.009794 0.021210 -0.792991 -0.002552 -0.603746 0.081546 0.0002526370 0.0001808207 0.0002519716 0.0014006181 -0.0001058946 0.0011445721 0.0028896675 0.0007174026 0.0011343652 0.0018449581 0.0011534447 0.0058190088
1403638132.89467 -0.030258 0.012185 0.023009 -0.788227 0.003045 -0.609454 0.085174 0.0002523960 0.0002006966 0.0002374329 0.0014113490 -0.0001075374 0.0011631635 0.0031474735 0.0007152012 0.0011154251 0.0018884747 0.0011804928 0.0059772732
1403638132.94479 -0.035917 0.015292 0.018902 -0.781965 0.005346 -0.616807 0.089733 0.0002456963 0.0002001855 0.0002195285 0.0013634466 -0.0001155956 0.0011742622 0.0033422424 0.0007267314 0.0010541023 0.0019174770 0.0011540323 0.0059808946
