# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
935.71316 0.165602 -0.025308 0.464971 -0.114237 -0.022918 0.989862 0.081221 0.0000256577 0.0000062380 -0.0000867342 0.0000088261 -0.0000239024 0.0003998973 0.0025343466 0.0000002229 0.0000210494 0.0025404869 0.0000016380 0.0026130071
935.74644 0.178511 -0.030747 0.476405 -0.123347 -0.017989 0.988580 0.084685 0.0000289551 0.0000059079 -0.0000938927 0.0000085376 -0.0000206660 0.0003957333 0.0025356018 0.0000003169 0.0000223950 0.0025424255 0.0000008410 0.0026080432
935.77968 0.191399 -0.036444 0.486690 -0.132512 -0.013337 0.987175 0.088020 0.0000325615 0.0000055916 -0.0001009170 0.0000083694 -0.0000178171 0.0003915986 0.0025371376 0.0000001017 0.0000236703 0.0025443757 0.0000000877 0.0026052222
935.81273 0.203762 -0.042561 0.493687 -0.141745 -0.009771 0.985706 0.090539 0.0000364201 0.0000054267 -0.0001075709 0.0000082321 -0.0000160543 0.0003863510 0.0025382979 0.0000000100 0.0000242855 0.0025462697 -0.0000005303 0.0026023833
935.84594 0.216380 -0.047938 0.501204 -0.151356 -0.006657 0.984129 0.092398 0.0000407918 0.0000053113 -0.0001144755 0.0000081343 -0.0000145886 0.0003812858 0.0025393198 0.0000003019 0.0000247060 0.0025484202 -0.0000005793 0.0025980460
935.87917 0.228725 -0.052917 0.506739 -0.160812 -0.004142 0.982555 0.093316 0.0000453695 0.0000052735 -0.0001211678 0.0000080521 -0.0000135471 0.0003763350 0.0025403149 0.0000003992 0.0000251269 0.0025500053 -0.0000005455 0.0025961002
935.91238 0.239860 -0.058196 0.509195 -0.170149 -0.001126 0.980940 0.093838 0.0000500805 0.0000050303 -0.0001274887 0.0000080054 -0.0000119919 0.0003718921 0.0025420175 0.0000005823 0.0000257487 0.0025525890 -0.0000006815 0.0025947244
935.94563 0.251601 -0.065403 0.513697 -0.180448 0.001018 0.979035 0.094483 0.0000557583 0.0000048887 -0.0001343824 0.0000079712 -0.0000108695 0.0003665147 0.0025434757 0.0000009962 0.0000260289 0.0025549842 -0.0000005964 0.0025938205
935.97888 0.260820 -0.072295 0.514013 -0.189509 0.004740 0.977320 0.094390 0.0000609119 0.0000043095 -0.0001401468 0.0000077595 -0.0000088150 0.0003616389 0.0025441755 0.0000015183 0.0000252440 0.0025575193 -0.0000010344 0.0025918627
936.01189 0.268653 -0.078501 0.511291 -0.197502 0.009868 0.975787 0.093468 0.0000658879 0.0000031373 -0.0001453915 0.0000073523 -0.0000056994 0.0003567043 0.0025430128 0.0000026812 0.0000228362 0.0025587880 -0.0000002335 0.0025872486
936.04501 0.275762 -0.084933 0.508461 -0.204532 0.016072 0.974368 0.092278 0.0000704884 0.0000013862 -0.0001499318 0.0000066775 -0.0000016395 0.0003517382 0.0025394178 0.0000038875 0.0000190477 0.0025589167 0.0000005279 0.0025828831
936.07823 0.280962 -0.091944 0.503598 -0.210426 0.022984 0.973039 0.091583 0.0000744808 -0.0000007386 -0.0001535681 0.0000062135 0.0000028732 0.0003473782 0.0025361880 0.0000055987 0.0000155539 0.0025593147 0.0000015011 0.0025789550
936.11144 0.283424 -0.099371 0.496759 -0.214213 0.030473 0.972056 0.091052 0.0000770768 -0.0000032224 -0.0001557365 0.0000059301 0.0000078958 0.0003439960 0.0025331311 0.0000077674 0.0000121972 0.0025588814 0.0000029435 0.0025749235
936.14477 0.283886 -0.107203 0.489032 -0.216543 0.038179 0.971245 0.091293 0.0000789458 -0.0000058144 -0.0001571533 0.0000058371 0.0000130203 0.0003411043 0.0025303524 0.0000096833 0.0000094335 0.0025575017 0.0000040097 0.0025720151
936.17794 0.281877 -0.115413 0.480082 -0.216460 0.045707 0.970926 0.091427 0.0000793064 -0.0000083907 -0.0001572776 0.0000060991 0.0000182827 0.0003398748 0.0025293519 0.0000112401 0.0000079349 0.0025561089 0.0000047106 0.0025701635
