# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403715529.06214 0.040962 0.051909 0.103564 0.816968 0.001509 0.576573 0.011118 0.0009603196 0.0001355120 -0.0001678368 0.0007120153 0.0003813901 0.0005476234 0.0207807661 0.0134539170 -0.0002187457 0.0128608562 -0.0001288094 0.0029013958
1403715529.11757 0.029922 0.051073 0.120049 0.816347 0.001636 0.577494 0.008676 0.0008391026 0.0000330852 -0.0002755854 0.0001310455 -0.0000162807 0.0002043061 0.0030279653 0.0001146158 0.0000761643 0.0026874786 0.0000405036 0.0028251645
1403715529.16232 0.033113 0.062524 0.139178 0.818942 0.006683 0.573821 0.004390 0.0007155401 0.0000475869 -0.0002315341 0.0000932334 -0.0000136210 0.0001606454 0.0027158502 0.0000311663 0.0000831682 0.0025923351 0.0000250525 0.0027498468
1403715529.21398 0.036330 0.071734 0.156988 -0.819885 -0.013260 -0.572370 0.002205 0.0006609868 0.0000375619 -0.0002340758 0.0000584166 -0.0000164669 0.0001067549 0.0026216801 0.0000138668 0.0000360814 0.0025562863 0.0000263248 0.0025829281
1403715529.26419 0.037827 0.080116 0.176129 -0.822422 -0.019524 -0.568500 0.006922 0.0006665381 0.0000260879 -0.0002362767 0.0000504896 -0.0000098575 0.0001062151 0.0025962320 0.0000172975 0.0000321763 0.0025525040 0.0000272292 0.0025829453
1403715529.31405 0.043015 0.089733 0.195921 -0.824037 -0.026049 -0.565836 0.010677 0.0005919964 0.0000307219 -0.0002165233 0.0000512063 -0.0000108535 0.0001022108 0.0025853905 0.0000154740 0.0000290448 0.0025479842 0.0000269109 0.0025850505
1403715529.36394 0.047434 0.098814 0.213079 -0.825698 -0.035238 -0.562803 0.015298 0.0004509758 0.0000347477 -0.0001646678 0.0000547791 -0.0000130864 0.0000849716 0.0025776303 0.0000139893 0.0000284707 0.0025421534 0.0000265476 0.0025882148
1403715529.41374 0.053295 0.108790 0.229393 -0.825982 -0.043816 -0.561640 0.019844 0.0004349357 0.0000378603 -0.0001589776 0.0000590526 -0.0000151630 0.0000848357 0.0025730017 0.0000123609 0.0000244742 0.0025410063 0.0000252552 0.0025868314
1403715529.46344 0.059060 0.118092 0.242856 -0.825269 -0.052580 -0.561740 0.024800 0.0004078572 0.0000377703 -0.0001465040 0.0000604416 -0.0000163027 0.0000801312 0.0025725525 0.0000113795 0.0000214590 0.0025415445 0.0000254449 0.0025887281
1403715529.51353 0.065479 0.126920 0.254036 -0.824967 -0.058837 -0.561384 0.028548 0.0003946126 0.0000354195 -0.0001405322 0.0000563471 -0.0000130498 0.0000749862 0.0025678463 0.0000058227 0.0000156829 0.0025394818 0.0000227254 0.0025877577
1403715529.56345 0.073453 0.136317 0.263083 -0.824282 -0.064620 -0.561547 0.032382 0.0003948283 0.0000349130 -0.0001401528 0.0000539596 -0.0000124649 0.0000736102 0.0025704469 0.0000038023 0.0000114576 0.0025411688 0.0000208433 0.0025869859
1403715529.61340 0.081105 0.145809 0.270673 -0.823145 -0.069744 -0.562445 0.034978 0.0003952075 0.0000343681 -0.0001382773 0.0000525515 -0.0000119396 0.0000728517 0.0025779979 0.0000032985 0.0000084889 0.0025462919 0.0000209308 0.0025896319
1403715529.66316 0.089506 0.156860 0.275655 -0.821905 -0.074702 -0.563501 0.036863 0.0003933398 0.0000282564 -0.0001343554 0.0000331392 -0.0000067894 0.0000673684 0.0025788750 0.0000055357 0.0000103833 0.0025513457 0.0000204544 0.0025887215
1403715529.71313 0.098872 0.169664 0.282533 -0.820326 -0.080026 -0.565039 0.037318 0.0003893453 0.0000265951 -0.0001350911 0.0000249577 -0.0000085378 0.0000641460 0.0025841559 0.0000045353 0.0000123109 0.0025538198 0.0000212667 0.0025863787
1403715529.76287 0.112899 0.184854 0.290191 -0.819604 -0.084054 -0.565438 0.038245 0.0003864892 0.0000245338 -0.0001347308 0.0000191049 -0.0000067371 0.0000616196 0.0025841382 0.0000041235 0.0000137692 0.0025575754 0.0000220356 0.0025861172
1403715529.81300 0.123427 0.197571 0.300378 -0.818715 -0.086030 -0.566266 0.040585 0.0003873910 0.0000240697 -0.0001342719 0.0000173452 -0.0000056376 0.0000596189 0.0025915204 0.0000063286 0.0000146193 0.0025632376 0.0000233006 0.0025876614
