# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403638523.32783 -0.045763 -0.080980 0.221722 -0.798998 -0.001023 -0.598914 0.053885 0.0010040712 0.0000007341 0.0000005145 0.0010039885 0.0000004534 0.0010035222 0.0297290540 -0.0000019975 0.0001933936 0.0297284032 0.0002996472 0.0028885695
1403638523.37783 -0.053331 -0.088339 0.194436 -0.798773 -0.000485 -0.599331 0.052570 0.0010541205 0.0000007912 0.0000005442 0.0010541252 0.0000004979 0.0010535508 0.0343694890 -0.0000023055 0.0002445348 0.0343691158 0.0003554557 0.0029424144
1403638523.42783 -0.061468 -0.096602 0.163645 -0.799750 -0.001182 -0.598201 0.050539 0.0011061741 0.0000008460 0.0000005684 0.0011062699 0.0000005376 0.0011055801 0.0396125707 -0.0000026751 0.0003054166 0.0396124535 0.0004223519 0.0030020633
1403638523.47783 -0.070798 -0.105427 0.130556 -0.802348 -0.002568 -0.594923 0.047927 0.0011602490 0.0000008975 0.0000005863 0.0011604214 0.0000005664 0.0011596210 0.0455308896 -0.0000031485 0.0003811011 0.0455312478 0.0005000295 0.0030680055
1403638523.52783 -0.081397 -0.114413 0.095867 -0.806504 -0.004333 -0.589533 0.044538 0.0012163571 0.0000009437 0.0000005984 0.0012165782 0.0000005830 0.0012156862 0.0521997415 -0.0000036825 0.0004744642 0.0522009925 0.0005872610 0.0031406888
1403638523.57783 -0.092872 -0.123691 0.060115 -0.811568 -0.006310 -0.582777 0.041092 0.0012744946 0.0000009861 0.0000006063 0.0012747373 0.0000005912 0.0012737748 0.0597004166 -0.0000042285 0.0005855418 0.0597028932 0.0006858680 0.0032205898
1403638523.62783 -0.105210 -0.133338 0.024060 -0.816800 -0.007564 -0.575677 0.037104 0.0013346437 0.0000010256 0.0000006155 0.0013348911 0.0000006011 0.0013338772 0.0681257123 -0.0000047804 0.0007167035 0.0681297712 0.0007976317 0.0033082470
1403638523.67783 -0.118222 -0.143055 -0.011893 -0.820933 -0.008708 -0.569925 0.034328 0.0013967834 0.0000010668 0.0000006277 0.0013970400 0.0000006182 0.0013959761 0.0775724752 -0.0000052125 0.0008689278 0.0775785574 0.0009213969 0.0034040974
1403638523.72783 -0.131679 -0.152730 -0.047299 -0.823750 -0.009919 -0.565952 0.032188 0.0014608998 0.0000011105 0.0000006445 0.0014611833 0.0000006472 0.0014600635 0.0881472499 -0.0000053989 0.0010426053 0.0881557852 0.0010570330 0.0035085901
1403638523.77772 -0.116492 -0.036735 -0.079760 -0.823668 -0.018500 -0.565939 0.030678 0.0011695265 -0.0001828213 0.0000050130 0.0008504754 0.0000315693 0.0003567351 0.0558601877 -0.0032479032 0.0007820996 0.0250644438 0.0003765605 0.0036083456
1403638523.82943 -0.012441 -0.097835 -0.109253 -0.826216 -0.024281 -0.561899 0.032357 0.0003976772 0.0000403374 -0.0001380213 0.0001287385 0.0000497192 0.0002013185 0.0097441938 0.0028795202 0.0000680422 0.0051108527 0.0002816922 0.0036719394
1403638523.87956 -0.022722 -0.100279 -0.150722 -0.826064 -0.024118 -0.562121 0.032508 0.0003666428 0.0000038649 -0.0001414061 0.0000559544 0.0000263643 0.0001419712 0.0045605726 0.0006743793 -0.0008349637 0.0035671314 -0.0002625980 0.0032166584
1403638523.92938 -0.018867 -0.097507 -0.186488 -0.825796 -0.026100 -0.562688 0.027594 0.0003638874 0.0000040718 -0.0001348110 0.0000479653 0.0000166344 0.0001107672 0.0042481246 0.0006449158 -0.0007072671 0.0033062764 -0.0002625579 0.0031859669
1403638523.97966 -0.038231 -0.105674 -0.208888 -0.825650 -0.029630 -0.562927 0.023188 0.0003595705 0.0000028282 -0.0001327693 0.0000251965 0.0000057960 0.0000847823 0.0038111570 0.0004352862 -0.0005322742 0.0030234156 -0.0002027099 0.0031271477
1403638524.02940 -0.046794 -0.110001 -0.236877 -0.826269 -0.033779 -0.561946 0.018862 0.0003564634 0.0000066750 -0.0001350822 0.0000224985 0.0000026145 0.0000769457 0.0036883357 0.0003867396 -0.0004241154 0.0029498489 -0.0001712164 0.0029798194
1403638524.07906 -0.006431 -0.095208 -0.267523 -0.829532 -0.038063 -0.556999 0.013435 0.0003502824 0.0000053455 -0.0001402162 0.0000156548 -0.0000017452 0.0000724106 0.0031747184 0.0001758124 -0.0002198402 0.0028386302 -0.0000774220 0.0028358721
1403638524.12871 -0.014732 -0.095744 -0.273115 -0.831407 -0.040866 -0.554021 0.012347 0.0003460219 0.0000087706 -0.0001437957 0.0000159527 -0.0000031686 0.0000743527 0.0031517029 0.0001586185 -0.0002043851 0.0027915011 -0.0000665357 0.0028297528
1403638524.17868 -0.012543 -0.090213 -0.277502 -0.832910 -0.041423 -0.551671 0.014315 0.0003443004 0.0000080199 -0.0001450365 0.0000159758 -0.0000029111 0.0000757145 0.0031506013 0.0001400528 -0.0002025154 0.0027698883 -0.0000591844 0.0028453648
1403638524.22880 -0.013464 -0.089642 -0.271468 -0.833144 -0.041697 -0.551216 0.017153 0.0003438366 0.0000061494 -0.0001450796 0.0000159384 -0.0000018956 0.0000757351 0.0031530252 0.0001298629 -0.0002019849 0.0027548146 -0.0000544359 0.0028637219
1403638524.27902 -0.013578 -0.088492 -0.264183 -0.832206 -0.040943 -0.552574 0.020482 0.0003449076 0.0000040902 -0.0001434098 0.0000156801 -0.0000010356 0.0000739826 0.0031621199 0.0001182282 -0.0001943133 0.0027377026 -0.0000456861 0.0028716765
1403638524.32923 -0.023600 -0.089866 -0.250423 -0.830316 -0.039985 -0.555272 0.025482 0.0003466529 0.0000006855 -0.0001408683 0.0000151724 0.0000004179 0.0000715150 0.0031570773 0.0001065973 -0.0001855521 0.0027251804 -0.0000398274 0.0028904089
1403638524.37934 -0.030814 -0.091258 -0.235740 -0.827841 -0.038394 -0.558837 0.030114 0.0003491449 -0.0000026602 -0.0001373196 0.0000146556 0.0000016841 0.0000683109 0.0031660152 0.0001027205 -0.0001790993 0.0027164797 -0.0000363299 0.0029116250
1403638524.42957 -0.032506 -0.091180 -0.218149 -0.824658 -0.036208 -0.563392 0.034895 0.0003520010 -0.0000050046 -0.0001338017 0.0000120936 0.0000048715 0.0000622470 0.0031235412 0.0000882751 -0.0001848730 0.0027050358 -0.0000393912 0.0029245910
1403638524.47966 -0.042209 -0.093634 -0.198861 -0.820319 -0.035293 -0.569568 0.037721 0.0003553004 -0.0000074009 -0.0001291683 0.0000119576 0.0000055046 0.0000585180 0.0031345772 0.0000953216 -0.0001753931 0.0027006520 -0.0000372978 0.0029398415
1403638524.52966 -0.051155 -0.096746 -0.179886 -0.815324 -0.034841 -0.576571 0.039988 0.0003593404 -0.0000086377 -0.0001236112 0.0000119073 0.0000056585 0.0000542521 0.0031586169 0.0001050171 -0.0001720626 0.0026974042 -0.0000360076 0.0029606311
1403638524.57963 -0.049609 -0.100632 -0.157145 -0.810993 -0.034203 -0.582678 0.040072 0.0003630095 -0.0000095912 -0.0001189109 0.0000108744 0.0000052598 0.0000480806 0.0031521599 0.0001130567 -0.0001926781 0.0026868543 -0.0000309791 0.0029504698
1403638524.62959 -0.051832 -0.103176 -0.138284 -0.807290 -0.031954 -0.587992 0.039085 0.0003656730 -0.0000095795 -0.0001150732 0.0000104885 0.0000046971 0.0000449853 0.0031592792 0.0001215491 -0.0002050187 0.0026846639 -0.0000319640 0.0029648561
1403638524.67946 -0.061074 -0.105330 -0.126490 -0.804027 -0.028917 -0.592821 0.035608 0.0003678846 -0.0000081220 -0.0001117924 0.0000103563 0.0000040592 0.0000428939 0.0031842310 0.0001311658 -0.0002070131 0.0026831246 -0.0000315781 0.0029893823
1403638524.72934 -0.072239 -0.107221 -0.118457 -0.801434 -0.026389 -0.596744 0.030064 0.0003698230 -0.0000057310 -0.0001088706 0.0000102826 0.0000031992 0.0000411414 0.0032109722 0.0001412016 -0.0002091250 0.0026824526 -0.0000307084 0.0030166042
1403638524.77872 -0.037673 -0.093803 -0.097033 -0.800292 -0.024127 -0.598708 0.022344 0.0003713981 -0.0000027740 -0.0001064038 0.0000097233 0.0000018690 0.0000394635 0.0031269671 0.0001157648 -0.0002425659 0.0026698152 -0.0000392883 0.0030284193
1403638524.82858 -0.045258 -0.094701 -0.095084 -0.799052 -0.021545 -0.600632 0.017102 0.0003716604 0.0000000274 -0.0001058878 0.0000096959 0.0000009464 0.0000393189 0.0031383399 0.0001252344 -0.0002477064 0.0026646183 -0.0000383994 0.0030510717
1403638524.87833 -0.055322 -0.095852 -0.096621 -0.797996 -0.020955 -0.602017 0.018399 0.0003721677 -0.0000012398 -0.0001049924 0.0000096651 0.0000009646 0.0000383951 0.0031571253 0.0001339397 -0.0002520810 0.0026634126 -0.0000359630 0.0030565431
1403638524.92810 -0.068424 -0.097125 -0.102552 -0.796939 -0.021280 -0.603319 0.021009 0.0003728525 -0.0000023135 -0.0001037290 0.0000099022 0.0000012360 0.0000378153 0.0031783997 0.0001429261 -0.0002539906 0.0026631181 -0.0000352694 0.0030867988
1403638524.97791 -0.084397 -0.099274 -0.112407 -0.795606 -0.022855 -0.604872 0.024888 0.0003737228 -0.0000038679 -0.0001021198 0.0000102045 0.0000016477 0.0000370423 0.0031999790 0.0001520940 -0.0002532742 0.0026635289 -0.0000336704 0.0031167604
1403638525.02774 -0.103085 -0.101848 -0.126126 -0.793962 -0.024210 -0.606957 0.025338 0.0003748327 -0.0000033814 -0.0001001536 0.0000104920 0.0000015090 0.0000360673 0.0032217738 0.0001614215 -0.0002493192 0.0026646266 -0.0000310970 0.0031454926
1403638525.07756 -0.122575 -0.104649 -0.143202 -0.792397 -0.025439 -0.609059 0.022526 0.0003759144 -0.0000010640 -0.0000982450 0.0000107540 0.0000009148 0.0000351328 0.0032440624 0.0001711618 -0.0002419910 0.0026667946 -0.0000278116 0.0031722618
1403638525.12729 -0.145515 -0.108176 -0.162977 -0.791199 -0.027228 -0.610591 0.020987 0.0003766890 0.0000007459 -0.0000968117 0.0000110411 0.0000004704 0.0000344586 0.0032668933 0.0001813418 -0.0002309182 0.0026702655 -0.0000235907 0.0031962859
