# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1403715529.062143087387085,0.00437,0.00007,0.00058,0.00000,0.00000,0.00124,0.00625
1403715529.117583036422729,0.00465,0.00006,0.00120,0.00000,0.00000,0.00069,0.00659
1403715529.163335561752319,0.00392,0.00006,0.00117,0.00000,0.00000,0.00104,0.00619
1403715529.213674306869507,0.00396,0.00007,0.00139,0.00000,0.00000,0.00093,0.00635
1403715529.263654947280884,0.00384,0.00007,0.00128,0.00000,0.00000,0.00103,0.00622
1403715529.313655138015747,0.00412,0.00013,0.00151,0.00000,0.00000,0.00098,0.00675
1403715529.363276720046997,0.00410,0.00007,0.00136,0.00000,0.00000,0.00095,0.00649
1403715529.412993192672729,0.00424,0.00008,0.00153,0.00000,0.00000,0.00220,0.00806
1403715529.463536500930786,0.00412,0.00007,0.00082,0.00000,0.00017,0.00110,0.00629
1403715529.513141632080078,0.00418,0.00008,0.00131,0.00000,0.00000,0.00146,0.00703
1403715529.563263654708862,0.00408,0.00007,0.00094,0.00000,0.00000,0.00143,0.00653
1403715529.613422632217407,0.00404,0.00007,0.00065,0.00000,0.00000,0.00131,0.00607
1403715529.663829565048218,0.00421,0.00008,0.00116,0.00000,0.00018,0.00135,0.00697
1403715529.713668823242188,0.00423,0.00007,0.00071,0.00003,0.00033,0.00136,0.00673
1403715529.763230323791504,0.00454,0.00009,0.00117,0.00005,0.00018,0.00139,0.00743
1403715529.813263893127441,0.00470,0.00008,0.00057,0.00005,0.00035,0.00134,0.00709
1403715529.863072156906128,0.00453,0.00008,0.00044,0.00007,0.00021,0.00146,0.00679
1403715529.912920951843262,0.00471,0.00008,0.00072,0.00008,0.00036,0.00135,0.00730
1403715529.962883472442627,0.00469,0.00008,0.00071,0.00008,0.00000,0.00152,0.00708
1403715530.012724876403809,0.00484,0.00008,0.00074,0.00006,0.00000,0.00140,0.00712
1403715530.062654256820679,0.00451,0.00008,0.00064,0.00004,0.00000,0.00144,0.00671
1403715530.112557172775269,0.00477,0.00007,0.00070,0.00003,0.00032,0.00154,0.00744
1403715530.162759542465210,0.00491,0.00007,0.00071,0.00000,0.00018,0.00155,0.00741
1403715530.213051080703735,0.00491,0.00008,0.00109,0.00000,0.00048,0.00144,0.00799
1403715530.263225793838501,0.00486,0.00007,0.00081,0.00005,0.00000,0.00150,0.00728
1403715530.313629865646362,0.00475,0.00008,0.00108,0.00005,0.00019,0.00150,0.00764
1403715530.363541841506958,0.00456,0.00007,0.00090,0.00005,0.00000,0.00126,0.00683
1403715530.413644313812256,0.00467,0.00008,0.00151,0.00003,0.00017,0.00160,0.00806
1403715530.463445425033569,0.00456,0.00007,0.00137,0.00004,0.00034,0.00148,0.00784
1403715530.513392448425293,0.00425,0.00008,0.00107,0.00005,0.00000,0.00146,0.00692
1403715530.563262462615967,0.00446,0.00007,0.00069,0.00003,0.00033,0.00119,0.00677
1403715530.613208293914795,0.00468,0.00009,0.00092,0.00004,0.00034,0.00163,0.00769
1403715530.663198947906494,0.00451,0.00008,0.00073,0.00004,0.00000,0.00128,0.00663
1403715530.713227510452271,0.00453,0.00008,0.00073,0.00004,0.00000,0.00135,0.00673
1403715530.763169527053833,0.00464,0.00008,0.00102,0.00004,0.00000,0.00132,0.00709
1403715530.813084602355957,0.00450,0.00008,0.00089,0.00000,0.00000,0.00143,0.00692
1403715530.863067865371704,0.00444,0.00007,0.00065,0.00000,0.00032,0.00116,0.00664
1403715530.913077831268311,0.00428,0.00006,0.00057,0.00003,0.00000,0.00124,0.00617
1403715530.963077068328857,0.00435,0.00007,0.00081,0.00003,0.00000,0.00131,0.00659
1403715531.013118743896484,0.00423,0.00007,0.00073,0.00003,0.00000,0.00116,0.00622
1403715531.063068866729736,0.00428,0.00007,0.00063,0.00003,0.00018,0.00133,0.00651
1403715531.113078355789185,0.00434,0.00007,0.00051,0.00003,0.00000,0.00115,0.00611
