# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1403715893.984057903289795,0.26117,0.00010,0.00108,0.00000,0.00000,0.00143,0.26378
1403715894.034058094024658,0.27014,0.00011,0.00200,0.00000,0.00031,0.00141,0.27396
1403715894.084058046340942,0.26539,0.00010,0.00175,0.00000,0.00002,0.00131,0.26857
1403715894.134057998657227,0.26093,0.00009,0.00184,0.00000,0.00004,0.00144,0.26434
1403715894.182796001434326,0.26362,0.00010,0.00295,0.00000,0.00000,0.00138,0.26805
1403715894.232795953750610,0.27194,0.00010,0.00217,0.00000,0.00000,0.00177,0.27597
1403715894.284410238265991,0.24915,0.00012,0.00221,0.00000,0.00000,0.00151,0.25299
1403715894.334838390350342,0.26860,0.00015,0.00267,0.00000,0.00000,0.00501,0.27642
1403715894.383917570114136,0.26896,0.00011,0.00140,0.00000,0.00096,0.00175,0.27318
1403715894.433675765991211,0.26646,0.00012,0.00219,0.00008,0.00054,0.00164,0.27102
1403715894.483270645141602,0.28558,0.00015,0.00205,0.00011,0.00280,0.00194,0.29263
1403715894.533282756805420,0.27845,0.00012,0.00170,0.00021,0.00279,0.00233,0.28560
1403715894.583251237869263,0.26943,0.00014,0.00258,0.00051,0.00100,0.00352,0.27719
1403715894.633212804794312,0.24930,0.00013,0.00245,0.00051,0.00359,0.00231,0.25829
1403715894.683182477951050,0.25659,0.00013,0.00257,0.00076,0.00129,0.00245,0.26380
1403715894.733067274093628,0.25365,0.00014,0.00220,0.00085,0.00306,0.00266,0.26258
1403715894.783092498779297,0.26844,0.00016,0.00227,0.00258,0.00121,0.00185,0.27653
1403715894.833097457885742,0.24712,0.00015,0.00260,0.00092,0.00081,0.00214,0.25375
1403715894.883163213729858,0.26817,0.00016,0.00179,0.00088,0.00084,0.00306,0.27490
1403715894.933204412460327,0.25892,0.00016,0.00286,0.00055,0.00099,0.00211,0.26559
1403715894.983263015747070,0.27067,0.00012,0.00210,0.00052,0.00075,0.00187,0.27603
1403715895.033285140991211,0.26658,0.00018,0.00192,0.00055,0.00075,0.00193,0.27189
1403715895.083297967910767,0.25968,0.00016,0.00196,0.00045,0.00000,0.00164,0.26389
