# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
935.24528 0.052354 0.013726 0.212581 -0.045360 -0.029992 0.996956 0.055868 0.0001538618 -0.0000050369 -0.0000575200 0.0001700785 -0.0000454161 0.0009377937 0.0033323089 0.0001129450 0.0000694006 0.0027752240 0.0000040891 0.0028240245
935.28064 0.055729 0.012055 0.240273 -0.048182 -0.032584 0.996633 0.057789 0.0000974878 -0.0000024314 -0.0000534807 0.0001433765 -0.0000433860 0.0009223299 0.0027236772 -0.0000005068 0.0000683696 0.0026556347 0.0000075179 0.0028147094
935.31588 0.061067 0.013921 0.270008 -0.047412 -0.037454 0.996634 0.055410 0.0000635921 0.0000006506 -0.0000430895 0.0001212666 -0.0000332181 0.0008233003 0.0026497870 -0.0000015317 0.0000563497 0.0025927692 0.0000083554 0.0027991246
935.34890 0.069336 0.012339 0.297339 -0.048712 -0.042317 0.996273 0.057248 0.0000374022 0.0000010036 -0.0000263159 0.0000614371 -0.0000388454 0.0006632256 0.0025889044 0.0000005229 0.0000697511 0.0025553993 0.0000058131 0.0027780233
935.38181 0.077268 0.012188 0.321780 -0.051591 -0.047022 0.995983 0.056086 0.0000275634 0.0000031775 -0.0000332226 0.0000379542 -0.0000572177 0.0005931100 0.0025622399 -0.0000000200 0.0000677676 0.0025442273 0.0000057279 0.0027680058
935.41522 0.084071 0.009789 0.345317 -0.054237 -0.049212 0.995700 0.056729 0.0000275734 0.0000035654 -0.0000347160 0.0000340849 -0.0000517688 0.0005452454 0.0025556689 0.0000009032 0.0000676130 0.0025411374 0.0000056194 0.0027732754
935.44829 0.090375 0.006989 0.366630 -0.057283 -0.050043 0.995425 0.057825 0.0000285207 0.0000038377 -0.0000367007 0.0000345940 -0.0000520163 0.0005368091 0.0025526506 0.0000009623 0.0000689356 0.0025394464 0.0000052825 0.0027827674
935.48161 0.097619 0.004402 0.386703 -0.061544 -0.049440 0.995065 0.060119 0.0000256901 0.0000048386 -0.0000409673 0.0000259418 -0.0000530909 0.0005132986 0.0025474624 0.0000006011 0.0000640889 0.0025375204 0.0000049490 0.0027720642
935.51492 0.105612 0.002269 0.405673 -0.067007 -0.048016 0.994682 0.061745 0.0000184775 0.0000065505 -0.0000526145 0.0000171628 -0.0000476918 0.0004695934 0.0025421613 -0.0000000233 0.0000491769 0.0025368846 0.0000024452 0.0027213637
935.54838 0.113686 -0.000952 0.419787 -0.073520 -0.044835 0.994188 0.064614 0.0000181863 0.0000070757 -0.0000593886 0.0000150160 -0.0000433267 0.0004523022 0.0025409489 -0.0000002585 0.0000437260 0.0025376974 0.0000006395 0.0027025152
935.58181 0.123203 -0.004607 0.433934 -0.081012 -0.040714 0.993610 0.067214 0.0000191834 0.0000073897 -0.0000647689 0.0000141112 -0.0000407645 0.0004466253 0.0025400456 -0.0000006084 0.0000385604 0.0025390617 -0.0000017427 0.0026832121
