# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1403638523.327829599380493,0.28624,0.00009,0.00090,0.00000,0.00000,0.00118,0.28842
1403638523.377829551696777,0.27458,0.00019,0.00267,0.00000,0.00043,0.00163,0.27949
1403638523.427829504013062,0.26291,0.00019,0.00272,0.00000,0.00003,0.00147,0.26732
1403638523.477829456329346,0.26906,0.00010,0.00200,0.00000,0.00000,0.00135,0.27252
1403638523.527829408645630,0.27144,0.00012,0.00189,0.00000,0.00000,0.00128,0.27473
1403638523.577829599380493,0.27169,0.00010,0.00206,0.00000,0.00000,0.00208,0.27593
1403638523.627829551696777,0.26945,0.00019,0.00404,0.00000,0.00000,0.00169,0.27538
1403638523.677829504013062,0.27910,0.00012,0.00199,0.00000,0.00000,0.00365,0.28486
1403638523.727829456329346,0.27447,0.00013,0.00072,0.00000,0.00006,0.00197,0.27735
1403638523.777724266052246,0.26307,0.00015,0.00092,0.00000,0.00057,0.00279,0.26751
1403638523.829426765441895,0.27121,0.00011,0.00084,0.00004,0.00037,0.00164,0.27421
1403638523.879558086395264,0.27715,0.00020,0.00118,0.00008,0.00040,0.00287,0.28188
1403638523.929383516311646,0.26531,0.00019,0.00097,0.00014,0.00042,0.00213,0.26916
1403638523.979656457901001,0.26673,0.00021,0.00212,0.00016,0.00483,0.00200,0.27606
1403638524.029401779174805,0.27081,0.00017,0.00140,0.00027,0.00087,0.00183,0.27534
1403638524.079059839248657,0.26139,0.00014,0.00099,0.00024,0.00029,0.00176,0.26481
1403638524.128708362579346,0.26845,0.00014,0.00107,0.00027,0.00003,0.00248,0.27243
1403638524.178679943084717,0.27723,0.00013,0.00102,0.00020,0.00008,0.00174,0.28040
1403638524.228795528411865,0.26677,0.00016,0.00102,0.00017,0.00003,0.00180,0.26994
1403638524.279018402099609,0.27558,0.00015,0.00082,0.00012,0.00003,0.00187,0.27858
1403638524.329226016998291,0.26660,0.00017,0.00116,0.00013,0.00004,0.00195,0.27006
1403638524.379344701766968,0.26303,0.00019,0.00118,0.00010,0.00003,0.00193,0.26647
1403638524.429567575454712,0.26201,0.00015,0.00092,0.00009,0.00002,0.00230,0.26550
1403638524.479655265808105,0.26961,0.00025,0.00130,0.00010,0.00006,0.00186,0.27318
1403638524.529656887054443,0.26544,0.00012,0.00068,0.00010,0.00003,0.00202,0.26840
1403638524.579630613327026,0.27405,0.00012,0.00084,0.00006,0.00013,0.00182,0.27703
1403638524.629587411880493,0.26544,0.00013,0.00077,0.00007,0.00001,0.00271,0.26913
1403638524.679464578628540,0.26736,0.00014,0.00094,0.00011,0.00006,0.00200,0.27062
1403638524.729336023330688,0.26476,0.00021,0.00095,0.00012,0.00004,0.00313,0.26921
1403638524.778723955154419,0.25806,0.00018,0.00109,0.00008,0.00028,0.00215,0.26184
1403638524.828581333160400,0.26564,0.00014,0.00078,0.00007,0.00005,0.00194,0.26862
1403638524.878329277038574,0.27037,0.00013,0.00066,0.00006,0.00007,0.00171,0.27300
1403638524.928102493286133,0.26481,0.00011,0.00053,0.00009,0.00006,0.00178,0.26738
1403638524.977914094924927,0.25933,0.00014,0.00062,0.00010,0.00007,0.00226,0.26253
1403638525.027736186981201,0.27033,0.00014,0.00063,0.00012,0.00009,0.00183,0.27315
1403638525.077560424804688,0.27333,0.00012,0.00054,0.00009,0.00014,0.00202,0.27626
1403638525.127289772033691,0.26095,0.00011,0.00050,0.00010,0.00006,0.00168,0.26338
1403638525.177037477493286,0.26018,0.00013,0.00051,0.00009,0.00009,0.00171,0.26271
1403638525.226806879043579,0.25789,0.00011,0.00048,0.00010,0.00010,0.00186,0.26054
1403638525.276620388031006,0.26501,0.00012,0.00053,0.00006,0.00007,0.00163,0.26743
1403638525.326446294784546,0.27423,0.00014,0.00057,0.00008,0.00010,0.00180,0.27692
1403638525.376490831375122,0.26573,0.00013,0.00052,0.00006,0.00026,0.00168,0.26837
1403638525.426869153976440,0.26550,0.00012,0.00084,0.00003,0.00026,0.00166,0.26841
1403638525.477465152740479,0.26499,0.00010,0.00069,0.00004,0.00055,0.00158,0.26796
