# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403636582.01508 -0.014616 0.000388 -0.158195 0.825037 -0.014549 0.564890 0.001134 0.0001992938 0.0000250462 0.0003610960 0.0012141584 0.0000268468 0.0008707438 0.0014053591 0.0000587240 0.0012084589 0.0002131866 0.0001860300 0.0040023396
1403636582.06405 -0.012460 0.003373 -0.192332 0.830071 -0.015006 0.557443 0.003775 0.0002100700 0.0000200283 0.0003675903 0.0011561710 0.0000203219 0.0008457965 0.0003487779 -0.0000154740 0.0005098250 0.0001369419 0.0001236868 0.0025362616
1403636582.11377 -0.008157 0.002845 -0.188903 0.835255 -0.014443 0.549663 0.003378 0.0002207794 0.0000172136 0.0003770807 0.0011475394 0.0000227031 0.0008329488 0.0002609054 0.0000265831 0.0003809282 0.0001159066 0.0001245592 0.0018439420
1403636582.16313 -0.011219 0.004723 -0.207170 0.839216 -0.013981 0.543615 0.001698 0.0002333246 0.0000205686 0.0003869159 0.0011455402 0.0000196432 0.0008211472 0.0002470079 0.0000255047 0.0003353459 0.0001091190 0.0001207749 0.0015322794
1403636582.21313 -0.012719 0.005394 -0.213996 0.842338 -0.012535 0.538804 0.000416 0.0002430298 0.0000211096 0.0003943560 0.0011486716 0.0000198371 0.0008135212 0.0002517755 0.0000252928 0.0003156660 0.0001135037 0.0001208948 0.0013835517
1403636582.26369 -0.011824 0.005983 -0.217228 -0.843477 0.012419 -0.537021 0.001027 0.0002490834 0.0000204087 0.0003986548 0.0011349014 0.0000173299 0.0008084360 0.0002525188 0.0000245184 0.0003134655 0.0001126912 0.0001191214 0.0013473276
1403636582.31357 -0.010377 0.006072 -0.205402 -0.843162 0.011945 -0.537520 0.002657 0.0002491504 0.0000233000 0.0003987242 0.0011193242 0.0000152145 0.0008100494 0.0002501011 0.0000245088 0.0003135259 0.0001107290 0.0001196162 0.0013409454
1403636582.36292 -0.009480 0.007981 -0.188973 -0.839680 0.011649 -0.542944 0.003676 0.0002427034 0.0000223457 0.0003936694 0.0010728221 0.0000072114 0.0008160447 0.0002328713 0.0000231180 0.0002999673 0.0001034840 0.0001172801 0.0012938249
1403636582.41279 -0.008403 0.010596 -0.161761 -0.837073 0.011215 -0.546964 0.003712 0.0002260576 0.0000212076 0.0003803324 0.0010628959 0.0000081330 0.0008291757 0.0002134213 0.0000234896 0.0002911930 0.0000956585 0.0001180768 0.0012667415
1403636582.46302 -0.008832 0.011605 -0.138306 -0.832300 0.011956 -0.554178 0.004448 0.0002169628 0.0000208430 0.0003729640 0.0010587675 0.0000088649 0.0008383019 0.0002022930 0.0000236727 0.0002914655 0.0000876786 0.0001192956 0.0012533764
1403636582.51380 -0.009088 0.010914 -0.113593 -0.828774 0.011358 -0.559460 0.003071 0.0002053226 0.0000169483 0.0003635731 0.0010542241 0.0000092972 0.0008498104 0.0001912388 0.0000233833 0.0002876480 0.0000818647 0.0001181665 0.0012371264
1403636582.56360 -0.008098 0.011374 -0.082881 -0.826005 0.012493 -0.563523 0.001354 0.0001974077 0.0000165195 0.0003566463 0.0010514336 0.0000096844 0.0008558578 0.0001850664 0.0000233853 0.0002897895 0.0000769940 0.0001175824 0.0012326660
1403636582.61329 -0.006670 0.010955 -0.053561 0.824098 -0.012662 0.566301 0.002132 0.0001928661 0.0000115462 0.0003522141 0.0010491026 0.0000134893 0.0008585276 0.0001812224 0.0000238035 0.0002938323 0.0000745019 0.0001183327 0.0012307677
1403636582.66323 -0.006463 0.010093 -0.025765 0.822140 -0.014212 0.569092 0.004370 0.0001881888 0.0000103989 0.0003480811 0.0010465579 0.0000147886 0.0008611340 0.0001790320 0.0000250615 0.0002966772 0.0000724594 0.0001192466 0.0012255477
1403636582.71305 -0.005655 0.009121 0.004291 0.820988 -0.015573 0.570712 0.005017 0.0001835742 0.0000108589 0.0003437835 0.0010457627 0.0000147211 0.0008667558 0.0001799694 0.0000256473 0.0003001608 0.0000738007 0.0001199233 0.0012242909
1403636582.76307 -0.003580 0.006595 0.033667 0.818818 -0.018462 0.573732 0.005265 0.0001795292 0.0000129846 0.0003399246 0.0010439871 0.0000143093 0.0008717966 0.0001836117 0.0000263933 0.0003038417 0.0000769538 0.0001208270 0.0012232069
1403636582.81315 -0.001959 0.003768 0.062224 0.815153 -0.022443 0.578777 0.006254 0.0001730034 0.0000160572 0.0003333254 0.0010426122 0.0000134036 0.0008798780 0.0001897507 0.0000271287 0.0003069689 0.0000824416 0.0001219521 0.0012232800
1403636582.86304 -0.000423 0.001276 0.091374 0.811650 -0.027131 0.583445 0.009001 0.0001626412 0.0000176452 0.0003221540 0.0010300910 0.0000129435 0.0008913305 0.0001986764 0.0000278855 0.0003096730 0.0000899287 0.0001233170 0.0012239556
1403636582.91309 -0.000925 -0.001101 0.117203 0.805403 -0.030909 0.591833 0.010185 0.0001536020 0.0000188881 0.0003115808 0.0010140177 0.0000112994 0.0009006787 0.0002090303 0.0000283445 0.0003113882 0.0000984786 0.0001245301 0.0012257754
1403636582.96337 -0.001072 -0.004091 0.140486 0.798888 -0.032568 0.600503 0.010679 0.0001404036 0.0000165319 0.0002949401 0.0009743585 0.0000072286 0.0009133321 0.0002198963 0.0000285264 0.0003126744 0.0001076450 0.0001257696 0.0012291593
1403636583.01329 -0.003875 -0.006992 0.158337 0.791386 -0.034335 0.610246 0.011358 0.0001280266 0.0000142179 0.0002773806 0.0009080784 -0.0000029400 0.0009229543 0.0002267208 0.0000265788 0.0003131671 0.0001150611 0.0001265962 0.0012329228
1403636583.06300 -0.007952 -0.010023 0.170949 0.782217 -0.034684 0.621956 0.010193 0.0001176807 0.0000093410 0.0002610966 0.0008304282 -0.0000164403 0.0009280142 0.0002289231 0.0000228701 0.0003137619 0.0001207845 0.0001278732 0.0012369783
1403636583.11281 -0.010019 -0.010737 0.177534 0.778632 -0.034573 0.626425 0.011302 0.0001055839 0.0000081118 0.0002403215 0.0007765863 -0.0000295293 0.0009350023 0.0002332510 0.0000193635 0.0003137727 0.0001248882 0.0001286808 0.0012401596
1403636583.16273 -0.011461 -0.010957 0.175205 0.778414 -0.033512 0.626680 0.014880 0.0001017622 0.0000015924 0.0002328045 0.0007319699 -0.0000413468 0.0009316020 0.0002378615 0.0000176729 0.0003133384 0.0001258308 0.0001282507 0.0012420250
1403636583.21272 -0.012257 -0.012197 0.165345 0.777130 -0.032594 0.628289 0.016098 0.0001023997 -0.0000040616 0.0002335500 0.0006923350 -0.0000464323 0.0009270559 0.0002396637 0.0000153522 0.0003110082 0.0001228425 0.0001272384 0.0012433623
1403636583.26276 -0.012261 -0.010371 0.148962 0.778195 -0.031266 0.627037 0.016095 0.0001005591 -0.0000056265 0.0002289438 0.0006618196 -0.0000527431 0.0009198179 0.0002410635 0.0000157455 0.0003082689 0.0001160444 0.0001259875 0.0012438775
1403636583.31278 -0.011717 -0.009741 0.126337 0.779327 -0.030501 0.625678 0.015686 0.0001021522 -0.0000061232 0.0002312861 0.0006494011 -0.0000531950 0.0009156772 0.0002447809 0.0000160224 0.0003045557 0.0001107774 0.0001249668 0.0012456369
1403636583.36276 -0.010799 -0.009049 0.098956 0.780941 -0.029314 0.623721 0.015638 0.0001035932 -0.0000064569 0.0002324679 0.0006345785 -0.0000492422 0.0009050534 0.0002386049 0.0000156558 0.0003010813 0.0001038064 0.0001243493 0.0012474203
1403636583.41280 -0.005927 -0.008080 0.069155 0.782064 -0.029419 0.622382 0.012265 0.0001055648 -0.0000039609 0.0002345791 0.0006187853 -0.0000430673 0.0008952984 0.0002319219 0.0000116535 0.0002967082 0.0000976285 0.0001238931 0.0012490538
1403636583.46279 -0.009910 -0.005745 0.037180 0.784162 -0.025408 0.619897 0.013157 0.0001073595 -0.0000029929 0.0002360755 0.0006070079 -0.0000383324 0.0008836138 0.0002221589 0.0000159517 0.0002954487 0.0000915148 0.0001224301 0.0012504642
1403636583.51286 -0.005259 -0.008801 0.003220 0.786746 -0.025244 0.616677 0.010207 0.0001098872 -0.0000043446 0.0002392260 0.0005926597 -0.0000340424 0.0008746339 0.0002130475 0.0000213290 0.0002965404 0.0000883187 0.0001208618 0.0012537541
1403636583.56284 -0.003152 -0.010157 -0.031804 0.790101 -0.024017 0.612417 0.010429 0.0001149609 -0.0000032929 0.0002465279 0.0005769859 -0.0000302696 0.0008664637 0.0002154287 0.0000232761 0.0002952692 0.0000887897 0.0001199607 0.0012586377
1403636583.61285 -0.004592 -0.010966 -0.066973 0.795028 -0.024365 0.605942 0.013076 0.0001208005 -0.0000040985 0.0002541917 0.0005545543 -0.0000264307 0.0008538703 0.0002107732 0.0000257756 0.0002970472 0.0000906066 0.0001189990 0.0012639922
1403636583.66283 -0.005374 -0.010864 -0.102819 0.800995 -0.023971 0.598116 0.009490 0.0001319501 -0.0000014236 0.0002691289 0.0005376524 -0.0000234233 0.0008409637 0.0002142028 0.0000263049 0.0002987810 0.0000965251 0.0001180586 0.0012710274
1403636583.71281 -0.006347 -0.008503 -0.137898 0.808834 -0.026033 0.587433 0.005657 0.0001452769 0.0000023105 0.0002852893 0.0005198007 -0.0000229731 0.0008261162 0.0002200326 0.0000276064 0.0003015424 0.0001039732 0.0001169396 0.0012787812
1403636583.76275 -0.008843 -0.004219 -0.169133 0.815872 -0.027237 0.577584 0.002713 0.0001611075 0.0000064854 0.0003018520 0.0005015400 -0.0000212839 0.0008049228 0.0002235633 0.0000289271 0.0003065389 0.0001111087 0.0001158738 0.0012891128
1403636583.81269 -0.013713 -0.003281 -0.199693 0.823199 -0.029233 0.567000 0.000871 0.0001742731 0.0000067120 0.0003146704 0.0004844761 -0.0000214609 0.0007893821 0.0002310984 0.0000297846 0.0003116551 0.0001221066 0.0001150452 0.0012987322
1403636583.86263 -0.015263 -0.004575 -0.227779 -0.829185 0.030086 -0.558163 0.000714 0.0001854373 0.0000068596 0.0003237224 0.0004653534 -0.0000203788 0.0007704700 0.0002316780 0.0000321297 0.0003145095 0.0001266969 0.0001107482 0.0013049531
1403636583.91267 -0.015263 -0.004852 -0.251994 -0.834117 0.029484 -0.550797 0.001187 0.0001925010 0.0000053481 0.0003260401 0.0004389336 -0.0000166620 0.0007441252 0.0002192885 0.0000243208 0.0003069330 0.0001236106 0.0001000473 0.0012990596
1403636583.96271 -0.016065 -0.001909 -0.266821 -0.836392 0.027278 -0.547447 0.002430 0.0001998285 0.0000037521 0.0003303594 0.0004136731 -0.0000169031 0.0007290371 0.0002208940 0.0000232651 0.0003049876 0.0001284423 0.0000970672 0.0012941566
1403636584.01283 -0.014438 0.000946 -0.272484 -0.837024 0.025633 -0.546532 0.006090 0.0002003249 0.0000041933 0.0003277845 0.0003879423 -0.0000157247 0.0007162686 0.0002162062 0.0000226983 0.0002966899 0.0001304056 0.0000961431 0.0012766566
1403636584.06295 -0.011823 0.003637 -0.267141 -0.835773 0.023392 -0.548489 0.009813 0.0001991942 0.0000077413 0.0003253985 0.0003538374 -0.0000091744 0.0007114939 0.0002097167 0.0000226290 0.0002866649 0.0001291765 0.0000964892 0.0012551535
1403636584.11297 -0.009473 0.004179 -0.259574 -0.834716 0.021770 -0.550107 0.012561 0.0001956559 0.0000103273 0.0003215467 0.0003285336 -0.0000041423 0.0007108571 0.0002045240 0.0000233451 0.0002820028 0.0001228505 0.0000990276 0.0012412088
1403636584.16293 -0.007258 0.005645 -0.246852 -0.833297 0.020649 -0.552250 0.014472 0.0001915020 0.0000150727 0.0003149579 0.0002933534 0.0000095905 0.0007009456 0.0001993836 0.0000237709 0.0002768404 0.0001155459 0.0001031349 0.0012213974
1403636584.21288 -0.005128 0.006169 -0.228059 -0.832912 0.019770 -0.552854 0.014784 0.0001858778 0.0000140473 0.0003077887 0.0002788422 0.0000092966 0.0006953401 0.0001962326 0.0000234328 0.0002776546 0.0001074633 0.0001055381 0.0012173139
1403636584.26287 -0.003979 0.006479 -0.207074 -0.830602 0.020047 -0.556293 0.015377 0.0001809451 0.0000134637 0.0003003036 0.0002630288 0.0000098270 0.0006856497 0.0001930828 0.0000232132 0.0002790802 0.0000989612 0.0001080628 0.0012151943
1403636584.31287 -0.001728 0.006426 -0.181618 -0.829070 0.020438 -0.558547 0.015813 0.0001720627 0.0000119058 0.0002885438 0.0002535163 0.0000077010 0.0006762859 0.0001898514 0.0000230151 0.0002806002 0.0000913070 0.0001100730 0.0012133494
1403636584.36288 0.000671 0.005977 -0.153622 -0.827452 0.021032 -0.560928 0.015535 0.0001659373 0.0000096943 0.0002787082 0.0002461496 0.0000049006 0.0006623896 0.0001873636 0.0000230822 0.0002821626 0.0000840437 0.0001119372 0.0012121479
1403636584.41294 0.003546 0.003969 -0.123030 -0.825596 0.021168 -0.563753 0.011225 0.0001580882 0.0000059410 0.0002658088 0.0002354069 0.0000007713 0.0006433206 0.0001854685 0.0000233214 0.0002835444 0.0000778931 0.0001136965 0.0012110390
1403636584.46301 0.005864 0.001043 -0.088696 -0.824282 0.021692 -0.565710 0.007818 0.0001497393 0.0000040580 0.0002536489 0.0002305980 -0.0000002578 0.0006309053 0.0001842506 0.0000236757 0.0002848001 0.0000735467 0.0001148896 0.0012112062
1403636584.51301 0.008380 -0.001288 -0.053445 -0.821135 0.022179 -0.570274 0.005700 0.0001414058 0.0000023686 0.0002398241 0.0002242344 -0.0000029779 0.0006117124 0.0001834909 0.0000242187 0.0002860545 0.0000707491 0.0001159891 0.0012112810
1403636584.56300 0.010904 -0.003160 -0.016792 -0.817371 0.023632 -0.575614 0.003835 0.0001324296 0.0000026983 0.0002279677 0.0002215744 -0.0000023589 0.0006066471 0.0001835821 0.0000248656 0.0002877150 0.0000698241 0.0001166099 0.0012123384
1403636584.61302 0.013122 -0.005095 0.019816 -0.812631 0.026491 -0.582170 0.002692 0.0001236621 0.0000022032 0.0002169093 0.0002205059 -0.0000025650 0.0006069225 0.0001845069 0.0000257252 0.0002896807 0.0000708501 0.0001169777 0.0012136712
1403636584.66301 0.014617 -0.006940 0.055225 -0.806574 0.030474 -0.590346 0.000786 0.0001141495 0.0000019573 0.0002038257 0.0002185442 -0.0000040480 0.0006053840 0.0001861338 0.0000267688 0.0002917817 0.0000735743 0.0001171151 0.0012150856
1403636584.71301 0.015026 -0.008791 0.089200 0.800286 -0.033585 0.598677 0.000785 0.0001044500 0.0000016717 0.0001897355 0.0002181767 -0.0000051057 0.0006043329 0.0001884517 0.0000279519 0.0002940995 0.0000777297 0.0001169660 0.0012168745
1403636584.76303 0.014739 -0.010428 0.119998 0.794442 -0.036859 0.606211 0.003438 0.0000962906 0.0000013742 0.0001764747 0.0002179058 -0.0000075575 0.0005999055 0.0001912422 0.0000291629 0.0002965269 0.0000827524 0.0001166176 0.0012187947
1403636584.81304 0.013924 -0.011458 0.148280 0.789539 -0.038025 0.612499 0.005268 0.0000897513 0.0000013116 0.0001646847 0.0002173918 -0.0000083789 0.0005925829 0.0001943688 0.0000303825 0.0002990095 0.0000882915 0.0001161106 0.0012207750
1403636584.86306 0.012679 -0.011761 0.171876 0.785576 -0.040506 0.617418 0.004896 0.0000844184 0.0000018047 0.0001538530 0.0002169435 -0.0000096104 0.0005815947 0.0001975447 0.0000313975 0.0003013815 0.0000934713 0.0001153490 0.0012227334
1403636584.91305 0.010880 -0.011622 0.190343 0.782654 -0.041606 0.621054 0.003714 0.0000805921 0.0000024151 0.0001447805 0.0002161640 -0.0000098095 0.0005661418 0.0002005404 0.0000321042 0.0003035280 0.0000976655 0.0001144854 0.0012245439
1403636584.96308 0.010581 -0.010721 0.201593 0.781501 -0.044021 0.622339 0.003381 0.0000778265 0.0000029769 0.0001368451 0.0002151632 -0.0000116460 0.0005461936 0.0002028752 0.0000323544 0.0003051543 0.0000999547 0.0001136215 0.0012260447
1403636585.01310 0.011350 -0.010859 0.205935 0.782228 -0.046378 0.621253 0.003723 0.0000778127 0.0000021856 0.0001355359 0.0002144646 -0.0000139151 0.0005369729 0.0002046694 0.0000324655 0.0003061233 0.0001010534 0.0001124718 0.0012272881
1403636585.06311 0.011820 -0.010803 0.201933 0.783355 -0.048559 0.619661 0.004063 0.0000778257 0.0000023922 0.0001324541 0.0002139305 -0.0000140462 0.0005150902 0.0002057914 0.0000321060 0.0003066023 0.0000995590 0.0001119863 0.0012278491
1403636585.11298 0.013696 -0.013329 0.194747 0.785398 -0.051441 0.616849 0.000790 0.0000767247 0.0000036369 0.0001254967 0.0002126509 -0.0000097498 0.0004800645 0.0002062175 0.0000315738 0.0003065493 0.0000958682 0.0001124440 0.0012276072
1403636585.16295 0.015611 -0.014327 0.179734 0.787491 -0.054967 0.613871 0.000053 0.0000750521 0.0000065251 0.0001149894 0.0002100666 -0.0000035989 0.0004290620 0.0002061883 0.0000307999 0.0003061223 0.0000912364 0.0001138664 0.0012263402
1403636585.21294 0.017673 -0.015030 0.159666 0.789584 -0.057288 0.610962 0.000996 0.0000743513 0.0000083943 0.0001086462 0.0002081128 0.0000016056 0.0003953534 0.0002057654 0.0000299592 0.0003051732 0.0000870458 0.0001145928 0.0012251784
1403636585.26292 0.019216 -0.017038 0.137017 0.791833 -0.058973 0.607881 0.001965 0.0000726960 0.0000094925 0.0001002300 0.0002039124 0.0000084624 0.0003577489 0.0002044537 0.0000291154 0.0003033412 0.0000829173 0.0001156839 0.0012226832
1403636585.31292 0.021002 -0.017124 0.111536 0.793659 -0.058557 0.605519 0.004898 0.0000716128 0.0000105618 0.0000940701 0.0002015650 0.0000113112 0.0003302480 0.0002032729 0.0000284215 0.0003017784 0.0000800390 0.0001163117 0.0012210649
1403636585.36293 0.023087 -0.017368 0.085425 0.796040 -0.055838 0.602607 0.008184 0.0000702555 0.0000097440 0.0000881795 0.0002002272 0.0000130269 0.0003062046 0.0002026597 0.0000274786 0.0003005811 0.0000779737 0.0001164782 0.0012197419
1403636585.41295 0.024632 -0.016534 0.058905 0.798602 -0.054180 0.599335 0.009852 0.0000696546 0.0000088825 0.0000840632 0.0001958785 0.0000123842 0.0002868902 0.0002014866 0.0000266399 0.0002988806 0.0000764079 0.0001163598 0.0012181330
1403636585.46295 0.025058 -0.015540 0.031871 0.801582 -0.049738 0.595737 0.009535 0.0000695407 0.0000085360 0.0000809813 0.0001926788 0.0000120138 0.0002701462 0.0002012869 0.0000261364 0.0002977868 0.0000756614 0.0001163475 0.0012170381
1403636585.51295 0.024729 -0.014548 0.005540 0.804925 -0.045917 0.591521 0.009461 0.0000696217 0.0000077887 0.0000785670 0.0001903936 0.0000112633 0.0002560024 0.0002012942 0.0000259902 0.0002968740 0.0000754699 0.0001164885 0.0012161859
1403636585.56296 0.022118 -0.013173 -0.018949 0.808638 -0.040743 0.586861 0.006231 0.0000701041 0.0000076872 0.0000770939 0.0001888541 0.0000111225 0.0002447302 0.0002020183 0.0000262659 0.0002963166 0.0000757151 0.0001167544 0.0012156178
1403636585.61302 0.017943 -0.011067 -0.040052 0.813095 -0.036165 0.581005 0.001469 0.0000708199 0.0000079666 0.0000759349 0.0001824834 0.0000106508 0.0002341524 0.0002004245 0.0000264478 0.0002943450 0.0000760130 0.0001168140 0.0012142944
1403636585.66306 0.013445 -0.010059 -0.057929 -0.817793 0.032656 -0.574574 0.003476 0.0000720671 0.0000083909 0.0000752952 0.0001739320 0.0000099325 0.0002235113 0.0001981209 0.0000250761 0.0002914261 0.0000757153 0.0001157757 0.0012121840
1403636585.71310 0.008576 -0.008564 -0.071106 -0.822669 0.030205 -0.567640 0.009354 0.0000739918 0.0000088065 0.0000760114 0.0001717637 0.0000085071 0.0002165424 0.0001986288 0.0000254448 0.0002908191 0.0000762531 0.0001161016 0.0012123222
1403636585.76310 0.005284 -0.006370 -0.080443 -0.827995 0.028827 -0.559854 0.012500 0.0000757595 0.0000090633 0.0000759779 0.0001688762 0.0000069060 0.0002078422 0.0001991012 0.0000253277 0.0002902088 0.0000765263 0.0001161339 0.0012124668
1403636585.81310 -0.000481 -0.004892 -0.087413 -0.832118 0.028930 -0.553547 0.018101 0.0000774606 0.0000094535 0.0000755439 0.0001670525 0.0000056723 0.0001986281 0.0001995857 0.0000254264 0.0002897064 0.0000769325 0.0001162545 0.0012127341
1403636585.86309 -0.006128 -0.004520 -0.092184 -0.836911 0.028197 -0.546195 0.021363 0.0000778471 0.0000105124 0.0000724678 0.0001642093 0.0000056049 0.0001849057 0.0001985646 0.0000258897 0.0002887299 0.0000767209 0.0001163285 0.0012128869
1403636585.91307 -0.012445 -0.003219 -0.094935 -0.841471 0.028119 -0.539036 0.024001 0.0000779639 0.0000117158 0.0000690691 0.0001613461 0.0000074159 0.0001713623 0.0001979808 0.0000259834 0.0002880149 0.0000767413 0.0001161535 0.0012130279
1403636585.96311 -0.017685 -0.003017 -0.095684 -0.847114 0.029805 -0.529980 0.025109 0.0000777226 0.0000141928 0.0000648164 0.0001548087 0.0000125797 0.0001563105 0.0001971729 0.0000258555 0.0002870047 0.0000765275 0.0001157520 0.0012122047
1403636586.01317 -0.020694 -0.002435 -0.095158 -0.853801 0.033242 -0.519000 0.023630 0.0000796192 0.0000160630 0.0000640145 0.0001475922 0.0000159953 0.0001477932 0.0001977056 0.0000261317 0.0002866128 0.0000768048 0.0001155801 0.0012118744
1403636586.06320 -0.023792 -0.002089 -0.094612 -0.860350 0.037440 -0.507990 0.018486 0.0000824601 0.0000170421 0.0000647200 0.0001391226 0.0000188200 0.0001423416 0.0001986498 0.0000263523 0.0002867095 0.0000771110 0.0001154761 0.0012120659
1403636586.11319 -0.026672 -0.000875 -0.093561 -0.865296 0.042403 -0.499264 0.014191 0.0000850766 0.0000169549 0.0000656319 0.0001209900 0.0000204712 0.0001387215 0.0001990669 0.0000266298 0.0002861061 0.0000773341 0.0001152798 0.0012119445
1403636586.16319 -0.031846 -0.000297 -0.091131 -0.869054 0.047659 -0.492255 0.012598 0.0000863823 0.0000162350 0.0000653955 0.0000967971 0.0000213716 0.0001349546 0.0001983441 0.0000262433 0.0002856507 0.0000769432 0.0001155052 0.0012112847
1403636586.21323 -0.038177 0.000514 -0.087667 -0.873437 0.051540 -0.484007 0.013722 0.0000869250 0.0000160090 0.0000642682 0.0000695125 0.0000224139 0.0001305120 0.0001964825 0.0000255469 0.0002858594 0.0000764776 0.0001163008 0.0012100747
1403636586.26324 -0.042599 0.002611 -0.085688 -0.878593 0.053125 -0.474394 0.014257 0.0000886876 0.0000153691 0.0000638671 0.0000534190 0.0000218170 0.0001260751 0.0001965769 0.0000254997 0.0002859861 0.0000766889 0.0001166769 0.0012101014
